3,43.13,-5.509,-4.735,3.925,5.66,31.57,20.3,25.6,10.3,740.9,3328,3150,350.9,0.813,0.384,4.386,2.026,-1.139,1.794,0.792,-0.375,0.083,1.251,1.131,1.604,-0.04,1.825,0.504,1.401,0.343,0.194,0.694,0.784,-0.213,0.407,0.071,-0.184,0.212,0.678,0.424,0.626,0.236,-0.271,0.373,-0.008,-0.081,0.156,0.009,0.205,-0.056,0.263,30.783,0.806,20.141,58.92,9.21,-14.808,9.58,8,45.6,56.51,826.4,3920,3335,306.7,1.889,4.457,4.205,-0.541,2.985,-0.296,-0.276,0.516,0.23,-0.457,0.149,-0.729,1.034,0.892,0.429,0.94,0.668,0.814,0.931,0.409,0.439,0.164,0.641,0.315,0.51,0.658,0.471,0.396,0.202,0.217,-0.562,0.352,0.371,0.232,-0.198,0.08,0.148,28.373,4.584,35.211,-3.76,20.009,22.145,18.637,0,7.1,14.8,57.78,808,3443.9,3744,405,0.445,3.604,2.356,-0.361,-0.182,1.657,0.818,1.586,1.054,2.196,1.394,0.689,0.227,0.034,0.559,0.517,0.372,-0.419,-0.027,-0.35,1.134,0.512,0.37,1.069,0.329,0.296,0.075,0.245,0.033,0.215,0.326,0.312,0.192,0.416,0.353,-0.095,-47.62,-19.54,20.686,-2.176,25.205,4.944,16.912,8.606,-5.1,-76.8,13.2,60.7,869,2199.9,3825.9,380.6,6.098,6.963,1.037,2.931,3.075,1.487,-0.902,0.874,0.993,0.497,-0.449,0.652,0.209,1.17,0.038,0.553,0.702,1.271,1.692,0.509,0.808,0.135,0.169,0.012,-0.002,-0.038,0.604,0.39,0.527,0.169,0.089,-0.118,0.211,0.33,0.075,33.432,74.651,37.011,92.745,50.862,120.125,137.283,73.246,10.27,-22.2,-7.2,12.66,62.5,769,456.9,3079.9,329.7,1.829,1.723,1.511,2.06,2.004,1.164,0.063,0.879,-1.015,0.767,0.463,-0.437,0.291,0.913,0.248,0.157,0.02,0.44,0.369,0.784,0.074,0.392,0.012,0.374,0.573,0.562,0.164,0.481,-0.165,-0.138,0.46,-0.016,0.462,0.381,437.671,558.014,331.121,359.736,535.22,737.636,866.319,642.37,393.724,92.52,-25.2,34.2,90.21,132.4,761,0,2582.9,331.3,6.785,3.732,1.612,0.257,-0.084,0.977,2.431,0.759,1.444,-0.115,1.059,0.866,0.964,1.065,0.806,0.177,0.3,-0.356,0.679,0.824,0.355,0.51,1.274,0.978,0.282,0.457,0.708,0.506,0.879,0.509,0.586,0.314,0.625,1500.43,1365.2,1161.29,1094.34,1300.97,2013.074,2500.39,1995.504,1020.076,329.02,109.72,122.6,224.9,271.85,335.2,1112,0,2345.9,305.7,6.748,3.536,2.084,2.135,0.869,2.004,1.434,1.632,1.055,1.206,2.157,0.425,-0.026,1.208,1.289,0.911,0.362,1.623,1.965,2.235,1.548,2.781,1.519,2.144,1.25,2.077,1.389,1.973,1.335,2.574,2.412,2.082,1872.643,2734.64,1943.182,1543.9,2423.29,3228.07,3796.66,3347.371,1749.985,643.79,275.15,280.6,306.8,426.6,527.01,504.7,1114,0,2503.9,251.7,5.827,1.787,5.573,0.774,1.793,1.133,1.884,1.196,1.447,0.525,0.093,0.646,0.699,-0.139,0.456,-0.635,2.027,2.873,3.108,4.033,3.636,3.977,3.675,2.464,2.06,2.056,2.427,3.371,3.96,3.619,3.959,3310.87,2682.83,2610.439,2326.57,2911.52,4307.204,5525.82,4421.717,2381.406,843.302,325.461,355.15,478.9,584.5,699.8,656.17,493.6,934,0,2698.9,201.8,7.462,0.326,2.42,0.169,3.686,1.949,3.009,1.375,1.191,1.034,-0.119,2.283,0.474,1.498,0.617,1.506,1.679,4.724,4.029,5.324,4.311,3.405,2.735,3.923,3.406,2.957,2.961,3.631,5.72,4.969,2621.99,3406.15,2911.36,2357.45,4011.89,4689.56,5188.75,5103.02,2509.273,884.899,405.55,383.27,510.11,633.4,690.3,757.2,555.6,329.2,1167,0,3137.9,162.9,1.489,3.445,1.181,2.01,4.129,2.137,1.912,1.782,0.526,0.387,0.271,2.407,0.707,0.797,1.623,1.623,2.271,4.509,5.309,4.285,4.073,3.018,3.448,3.025,4.026,3.208,5.158,5.069,6.904,3528.91,3147.4,2216.05,2571.37,3427.38,4422.27,4699.48,4128.78,2396.122,1029.64,438.225,407.3,541.38,706.25,804.9,766.6,589.23,319.51,190.9,1051,0,3313,195.4,1.997,3.09,2.941,2.469,0.565,3.145,1.386,1.962,1.047,1.737,0.733,1.018,1.008,1.196,3.498,3.204,3.62,4.797,3.652,3.757,3.34,3.794,2.36,2.76,2.432,3.819,5.777,5.86,2564.86,3231.6,2480.81,2615.505,2826.4,3569.03,4493.98,3939.35,2340.83,837.84,481.87,387.51,504.55,717.92,731.9,731.6,585.2,353.47,147.27,120.8,989,0,3640,193.7,6.049,2.596,2.013,2.772,3.302,1.509,2.245,1.48,1.074,1.078,0.71,0.723,0.829,2.337,3.697,4.533,2.974,3.424,3.034,3.695,3.263,2.762,2.707,3.731,4.442,4.639,5.946,2248.43,2317.88,1862.46,1750.71,2363.05,3102.84,4207.84,3355.36,1762.76,798.729,375.01,385.84,503.6,626.36,721.45,762.2,528,382.8,192.32,82.95,93.8,1051,209.9,3402,199.3,4.529,4.217,3.799,3.335,0.923,1.913,-0.474,2.306,0.901,1.339,0.444,1.254,1.92,2.213,4.008,2.724,3.208,2.318,2.895,1.417,2.294,1.906,2.957,3.174,4.433,4.347,2026.795,1748.77,1540.4,1554.56,1953.71,3047.31,3401.19,2795.6,1570.34,657.19,337.68,391.48,465.6,621.44,772.15,724.38,615,350.5,208.9,110.83,63.98,104.3,1058,761.9,3415,166.7,1.767,4.904,3.289,2.731,1.095,1,0.559,1.366,0.251,0.475,1.259,1.878,2.776,2.434,1.988,3.501,2.611,2.661,2.631,2.962,2.369,3.015,2.815,2.326,4.502,1456.17,1801,1537.43,1351.26,2013.15,2234.8,2626.47,2338.43,1429.44,743.36,366.19,344.72,432.96,607.11,682.73,680.57,633.73,458.9,241.6,161.96,100.89,70.82,124.3,1132,1489.9,3584,147.5,4.974,2.112,0.795,2.97,1.797,1.268,2.015,0.615,0.89,0.557,0.772,1.712,2.602,3.187,2.767,2.189,1.551,1.451,1.833,1.767,2.192,1.892,3.237,2.832,1046.76,1217.76,1122.54,1103.92,1677.69,2127.95,2816.99,2375.53,1796.93,991.958,500.22,438.31,521.86,661.09,755.31,783.67,758.14,557.71,352.5,189.7,151.64,112.84,90.68,136.7,1205,1914.9,3189,139.6,6.649,2.632,2.947,1.893,0.104,1.171,2.174,0.986,0.902,0.848,1.91,2.608,2.541,2.751,1.406,2.183,2.053,1.642,1.753,1.699,1.861,3.01,3.122,826.58,1035.514,1211.86,1143.43,1648.63,2209.63,2844.8,2675.94,2278.71,1436.45,704.13,581.1,646.91,777.44,913.33,936.89,842.18,736.1,510.68,317,210,166.28,127.91,104.31,137.6,1499,2493.9,3574,128.2,4.059,4.72,1.386,2.289,-0.092,1.417,0.458,1.923,0.544,1.786,1.347,3.608,1.864,1.335,1.498,2.18,1.506,1.641,2.297,1.388,2.382,3.384,961.33,863.066,1116.818,1100.95,1353.95,2199.69,2728.08,2875.4,2517.95,1713.96,1013.69,787.3,828,999.59,1042.04,1046.29,941.79,822.94,620.79,448.79,304.7,226,184.52,150.87,109.45,160.1,1301,3029.9,3296,113.7,4.755,3.438,2.038,1.616,0.389,2.544,1.893,1.476,0.996,1.42,1.908,1.757,1.602,1.739,2.078,1.052,2.025,2.434,3.133,3.18,3.549,812.85,943.455,814.53,1023.89,1529.313,1994.3,2562.41,3094.83,2795.82,2048.36,1345.47,1126.38,1252.05,1390.19,1318.68,1325.43,1145.76,960.14,774.2,579.18,453.6,328.6,287.3,214.77,156.49,129.69,163.6,1818,3546.9,2776,134.9,4.79,3.751,2.015,0.65,1.067,1.015,2.846,1.878,1.468,2.059,1.29,1.12,1.399,1.41,1.205,1.706,1.876,2.107,3.568,3.56,851.287,983.75,914.35,1094.92,1560.89,2398.79,3351.67,3507.37,3285.72,2580.11,1975.69,1747.09,2012.56,2014.85,2047.61,1740.91,1464.76,1239.54,1031.37,822.38,711.14,528.5,410.7,339.92,266.49,198.668,145.17,201.4,1572,4060.9,2796,140.1,3.007,2.302,1.144,1.559,1.514,2.277,2.801,1.317,2.829,1.905,1.094,1.509,2.012,1.786,1.874,2.328,2.251,3.397,4.358,940.63,1125.199,960.36,1099.989,1577.81,2181.01,2902.69,3453.85,3281.35,2712.07,2238.71,2358.59,2723.86,2918.46,2666.9,2215.16,1748.47,1432.46,1280.37,1096.779,924.248,750.68,631.8,529.1,402.84,311.376,237.389,170.33,201.1,1396,4352.9,2773,115,4.506,4.24,4.534,2.694,1.303,2.974,1.876,1.825,2.779,0.79,2.192,1.574,0.627,2.12,2.692,1.612,2.558,3.591,928.59,932.22,905.055,1384.33,1774.13,2615.56,3028.6,3437.1,3581.35,2834.41,2587.85,2716.52,3051.26,3372.89,3162,2696.69,2016.98,1616.62,1409.24,1183.84,1054.59,927.52,804.05,661,513.3,396.19,307.703,227.8,176.27,195.3,1471,4627.9,2734,107.7,7.462,3.688,4.758,2.994,2.828,2.917,2.297,1.337,1.53,1.727,1.932,1.28,1.702,3.112,1.882,3.008,3.994,758.26,866.904,978.09,1149.53,1921.14,2747.96,2690.1,3065.72,3226.2,2968.48,2579.71,2801.12,3281.91,3459.18,3267.29,2679.34,2045.53,1655.1,1423.63,1243.75,1089.52,981.212,880.742,698.51,598.8,488.5,379.33,287.188,219.892,148.22,188.42,1522,4943.9,2614,86.4,5.162,3.201,2.828,2.885,2.306,2.431,1.586,1.084,1.287,1.697,2.366,2.467,1.968,3.447,4.375,4.308,907.86,1008.145,731.02,1336.85,1755.55,2236.64,2728.2,2947.66,3120.75,2784.71,2510.57,3006.76,3273.65,3543.23,3411.65,2766.35,2120.23,1764.77,1472.87,1288.53,1140.727,1031.037,911.739,773.4,664.97,504.5,418.6,321.451,253.53,181.721,143.87,188.09,1642,5306.9,2498,95.53,5.4,1.746,1.542,2.353,2.549,2.257,1.528,1.975,1.59,1.572,2.381,2.971,2.964,2.887,3.632,801.92,738.9,915.45,881.28,1521.56,2015.81,2330.14,2758.6,2884.01,2571.88,2585.62,2809.2,3295.31,3492.02,3361.91,2721.56,2193.41,1696.79,1440.43,1257.57,1125.718,1030.646,916.993,813.274,702.93,577.4,444.5,377.95,289.462,221.952,166.449,132.6,173.31,1569,5490,2476,100.89,3.361,3.839,2.697,2.328,2.878,1.856,2.382,2.528,1.658,2.194,1.466,2.743,3.033,2.718,548.87,1004.605,815.75,1147.22,1377.48,2054.41,2227.2,2526.41,2566.44,2520.32,2357.27,2734.49,3104.56,3277.66,3155.19,2732.05,2111.71,1617.72,1360.63,1165.98,1072.066,1000.93,893.579,808.1,704.882,621.61,492.6,396.2,327.47,243.843,196.627,140.994,106.01,152.32,1516,5494,2689,78.7,3.388,2.608,2.028,2.439,2.285,1.902,1.592,1.429,1.337,2.42,2.39,3.71,2.857,639.54,807.35,610.66,1193.09,1239.09,1910.66,2000.6,2119.48,2221.76,2112.13,2133.34,2252.33,2719.13,2981.75,2907.79,2543.15,1992.79,1517.93,1248.37,1069.439,988.653,913.195,825.855,765.214,662.616,587.632,491.56,414,341.3,261.49,214.975,167.652,113.433,76.67,133.49,1475,6411,2267,69.6,5.756,2.226,2.979,2.021,2.613,3.058,2.251,1.596,1.729,3.4,2.329,2.68,592.87,701.956,765.94,898.36,1279.715,1681.28,1814.28,1825.77,1948.53,1956.26,1818.37,2152.97,2478.61,2656.36,2515.41,2259.11,1752.3,1403.85,1127.708,978.918,892.336,869.992,765.366,697.375,624.293,560.6,479.331,423.8,333.6,276.54,237.552,194.933,137.019,88.198,54.928,121.18,1841.1,5322,1857,63.6,3.991,2.49,1.814,1.899,2.05,1.162,1.654,2.232,2.51,2.785,2.403,686.5,622.6,635.12,778.128,1112.5,1366.55,1463.6,1667.5,1660.91,1661.39,1786.97,1910.46,2213.38,2356.03,2301.43,2005.98,1634.62,1237.166,998.701,881.194,829.638,749.983,699.482,635.426,576.671,516.318,463.236,417.451,353.21,283.5,223.11,206.506,147.445,97.98,60.956,43.232,136.22,1568.8,4533,1674,56.09,3.669,1.841,2.286,1.916,1.988,2.382,2.403,1.673,2.293,2.538,977.9,497.2,488.26,878.79,1071.19,1172.11,1391.77,1401.98,1521.17,1421.15,1536.58,1614.6,1924.42,1943.36,1991.89,1772.49,1408.4,1073.538,893.028,792.28,748.741,656.037,624.415,576.616,519.468,491.209,429.648,383.724,329.26,274.82,217.8,197.54,162.719,108.119,67.432,42.009,34.861,118.11,1354,4182,1729,48.26,0.811,2.636,2.02,1.598,2.577,1.067,1.876,2.912,2.103,703.6,847.1,528.93,612,828.49,984.18,1354.28,1292.37,1365.65,1306.99,1320.21,1382.83,1629.5,1675.07,1658.55,1497.46,1203.133,973.652,797.688,679.745,630.708,564.033,557.552,497.961,466.266,436.485,404.278,341.962,317.615,270.38,233.02,194.98,162.87,112.331,76.745,51.886,34.461,29.793,107.19,1290.3,3916,1450,45.17,2.13,3.32,1.177,2.743,1.509,1.699,2.193,1.922,542.56,537.3,409.51,575.61,914.02,925.67,1129.48,1059.68,1048.99,1114.11,1070.13,1156.17,1327.9,1403.76,1437.975,1318.42,1041.397,843.198,703.761,610.333,537.879,506.889,491.41,436.78,420.57,382.939,359.593,338.593,291.445,258.001,217.79,178.4,152.44,120.952,82.815,58.517,39.32,27.795,27.743,97.2,1144.3,3529,1178,42.45,2.599,2.672,1.879,2.098,1.506,2,2.088,311.16,745.4,619.8,343.99,634.79,789.05,862.78,872.11,932,907.56,914.56,977.49,1172,1266.38,1247.76,1076.73,920.615,698.251,630.649,518.447,477.051,439.349,408.62,387.86,356.89,333.464,313.556,286.018,276.123,230.212,215.27,175.26,154.9,115.38,88.297,59.937,43.537,31.692,27.212,23.258,87.01,1059.9,2738,1369.3,42.93,2.322,1.864,0.956,1.808,1.334,1.973,309.59,369.4,805.6,451.84,457.316,616.6,825.91,774.14,833.85,900.48,814.07,863.98,1016.99,1033.216,1067.168,923.64,804.805,660.596,540.753,446.568,413.627,386.053,357.305,347.897,326.075,301.672,288.216,273.796,242.141,212.597,191.976,174.49,142.79,104.62,95.01,66.112,52.853,35.665,27.525,20.634,18.27,79.21,872.9,3200,1450.2,34.85,2.792,2.274,2.42,1.801,2.703,443.25,311.88,967.5,936.9,299.74,567.139,571.62,670.3,664.14,642.94,630.94,744.45,818.17,898.123,870.493,776.802,657.597,557.508,435.246,405.049,369.493,340.239,321.294,304.18,284.563,272.285,255.432,234.758,216.846,179.103,175.403,156.204,140.85,111.48,84.07,63.55,53.425,39.102,27.392,22.29,16.254,13.644,66.5,987.9,3741,1230.9,30.98,2.818,2.5,1.47,1.161,268.88,278.71,475.9,1180.5,528.63,391.96,586.57,602.69,617.53,571.69,557.98,629.52,709.01,734.47,753.002,667.966,563.181,474.944,394.217,353.591,310.849,291.51,261,253.599,244.23,226.764,213.472,199.364,194.875,169.254,166.47,145.828,128.22,109.9,67.04,57.22,52.439,39.277,30.53,24.963,19.387,13.031,9.949,73.51,1159.6,3448,1123.9,28.9,1.978,2.453,1.795,257.88,197.65,308.17,1068.1,722.3,489.85,633.2,454.39,552.59,551.54,522.17,541.13,597.76,629.46,634.914,583.988,479.453,418.136,343.518,296.581,262.72,238.344,213.171,211.101,209.108,197.309,186.849,179.046,176.268,157.585,143.864,132.651,115.632,100.633,82.55,54.66,49.05,40.27,31.918,27.578,19.099,13.492,9.503,10.708,81.36,1202,2914,974.5,27.48,2.362,2.719,132.74,231.696,181.22,790.4,1363,432.47,381.3,408.49,390.59,444.81,435.83,465.98,503.54,538.311,563.331,517.917,434.018,324.484,284.934,252.953,215.512,208.008,196.672,187.301,186.311,174.043,173.673,161.71,147.213,140.423,124.899,122.062,110.934,92.847,70.616,65.53,50.71,37.28,33.976,20.797,19.383,16.067,9.012,5.7,9.199,84.63,974.9,2661,1040.8,25.7,2.132,178.85,163.16,153.23,276.67,1446.6,973,355.53,362.35,402.08,383.16,398.64,362.56,410.295,496.519,468.049,437.136,382.371,279.927,232.235,212.663,199.997,168.979,171.631,158.784,152.877,154.349,142.536,135.585,128.144,118.789,117.556,104.15,101.242,85.654,63.155,56.13,40.91,29.21,32.62,24.962,18.829,14.197,9.408,5.856,5.26,8.356,70.94,926.6,2768,976.3,23.59,164.814,139.65,254.82,73.6,537.7,1367,437.76,278.61,380.75,313.92,299.94,291.46,408.09,401.922,416.52,351.512,325.412,247.477,225.332,191.37,166.733,154.564,152.98,133.817,139.849,126.397,124.591,119.277,106.297,103.213,100.422,84.553,87.201,77.794,66.063,54.943,43.87,29.71,27.46,24.63,18.76,14.593,9.859,7.842,5.522,5.043,6.458,68.15,953.7,2656,1008.7,93.35,45.125,107.47,174.57,211.27,1602,698.5,251.66,244.46,237.2,256.36,294.26,308.09,328.935,334.75,337.378,272.495,207.977,180.347,173.914,140.222,131.49,122.253,118.307,109.746,109.101,97.451,97.01,99.476,94.49,84.416,78.598,76.068,71.643,61.693,52.039,42.493,34.05,29.58,17.66,18.844,16.221,11.492,6.892,4.542,3.133,4.374,6.695,67.61,940,2885,74.1,73.13,164.69,142.18,214.7,516.4,1522,291.4,238.38,215.18,210.66,215.15,271.25,279.74,280.447,256.548,232.577,182.509,151.795,137.072,135.496,114.305,95.762,99.191,96.154,100.038,90.968,80.896,89.141,79.11,80.3,67.369,63.932,59.527,55.717,43.599,43.562,36.539,26.87,18.54,18.88,12.632,9.124,8.265,4.057,3.207,3.055,2.442,4.615,68.37,938.6,73.727,27.3,138.039,124.75,154.02,285.38,1949,799.6,162.35,195.22,187.17,190.92,216.58,221.15,262.54,217.052,186.014,161.384,122.109,121.53,108.715,97.102,90.594,85.112,79.713,82.018,78.666,66.27,73.255,74.885,62.897,57.749,58.506,56.553,46.579,44.812,38.238,29.191,27.61,18.62,14.65,12.961,10.775,7.729,6.173,2.997,3.143,1.908,1.893,6.386,67.47,100.034,169.64,103.25,166.89,66.02,161.12,800.1,1387,285.2,160.5,164.54,175.73,171.45,188.61,201.893,212.83,167.756,131.241,114.274,98.265,87.366,88.181,70.388,79.122,76.564,70.58,68.288,67.913,58.712,57.965,57.597,54.869,49.036,46.935,43.488,35.932,33.735,26.329,22.802,18.09,18.76,12.81,9.72,7.21,6.331,3.529,3.858,2.047,2.576,1.757,6.156,41.062,33.887,52.34,83.84,140.49,195.55,257.6,1893,778.4,136.79,140.93,170.85,168.111,187.57,168.313,155.801,142.909,122.371,101.148,85.864,78.655,72.931,66.143,63.203,57.967,66.889,57.933,55.895,52.314,49.874,50.331,48.919,43.572,40.29,35.166,33.949,29.275,25.427,21.976,18.763,13.92,11.65,7.04,8.735,7.155,4.856,3.333,2.351,3.27,1.106,2.615,65.96,53.659,38.99,79.796,119,90.42,160.88,885.8,1790,195.1,104.34,127.92,115.736,152.626,140.462,157.84,123.707,103.118,90.296,73.275,71.249,67.033,53.49,55.881,55.492,49.813,48.819,42.673,45.423,43.958,37.138,43.969,36.943,36.995,38.348,30.48,23.377,25.67,22.549,19.5,13.944,13.25,7.55,7.941,4.681,4.161,4.154,3.054,2.268,1.263,1.258,14.74,21.493,65.671,89.787,102.66,57.21,103.28,215.2,1937,863.6,100.71,102.29,110.532,128.5,124.85,110.322,106.682,85.867,73.151,69.134,62.403,54.239,50.175,46.3,45.486,42.386,41.506,36.701,39.961,34.984,36.176,34.989,35.738,30.894,26.783,21.821,25.71,21.811,18.973,16.329,15.267,9.759,6.38,8.88,6.09,5.519,4.244,2.801,2.989,2.732,2.386,42.977,44.5,80.503,153.952,13.29,137.56,106.87,55.38,847,1954,159.5,80.62,86.61,110.956,116.56,98.197,84.269,79.535,54.488,54.954,42.181,45.782,41.613,39.8,43.595,40.727,35.236,30.572,31.383,30.022,33.739,29.714,28.448,30.088,27.259,22.646,21.203,16.949,16.107,13.212,12.131,12.645,9.462,6.27,5.33,3.763,4.59,2.525,2.918,3.293,0.91,62.712,91.61,2.85,2.93,47.58,96.02,16.3,94.04,217,1787,680.7,99.58,76.62,123.779,95.261,100.499,70.088,68.834,49.513,50.411,48.681,37.285,41.046,35.88,35.098,32.869,36.966,27.716,31.465,27.843,31.644,28.918,24.394,22.788,21.932,20.325,19.551,18.393,15.46,13.801,11.103,10.45,7.546,6.28,6.33,5.85,5.16,4.8,2.685,2.411,1.75,-4.594,-5.301,70.52,77.466,80.452,49.24,68.3,79.8,112.11,861.9,1549,130.13,70.38,95,78.92,70.958,62.577,51.633,42.344,40.622,35.252,29.17,32.959,30.532,28.654,25.839,26.579,25.727,26.703,20.388,17.751,23.13,21.041,20.179,19.367,20.1,19.039,14.696,13.682,13.167,12.332,8.607,6.892,7.573,2.09,2.45,5.218,2.683,3.646,2.81,2.214,60.323,-6.71,14.538,41.7,61.35,41.072,76.3,90.39,74.402,107.9,1702,574.5,66.056,69.71,85.168,73.918,48.575,42.47,39.953,38.706,30.462,26.034,27.622,28.464,29.298,25.459,25.542,22.526,20.782,22.559,21.178,16.04,17.466,16.55,16.922,18.117,18.329,14.413,12.116,12.378,10.29,9.631,8.242,5.497,6.315,4.5,3.01,4.394,2.761,3.69,1.884
